Sentence	Word	BIOES-Tag	English-version (translation)	
Sentence 107	mamlakatning	S-LOC	 the country's	
Sentence 107	ko‘p	O	 many	
Sentence 107	yillik	O	 years	
Sentence 107	tarixi	O	 history	
Sentence 107	va	O	 and	
Sentence 107	ilm	O	 science	
Sentence 107	fan	O	 knowledge	
Sentence 107	rivojiga	O	 development	
Sentence 107	qo‘shgan	O	 contributed	
Sentence 107	hissasini	O	 contribution	
Sentence 107	namoyish	O	 demonstrate	
Sentence 107	etishga	O	 to show	
Sentence 107	qaratilgan	O	 aimed at	
Sentence 107	ijtimoiy	O	 social	
Sentence 107	loyihalarni	O	 projects	
Sentence 107	amalga	O	 implementation	
Sentence 107	oshirish	O	 to do	
Sentence 107	sohasida	O	 in the field of	
Sentence 107	Respublika	S-LOC	 Republic	
Sentence 107	miqyosida	O	 scale	
Sentence 107	amalga	O	 implementation	
Sentence 107	oshiriladigan	O	 carried out	
Sentence 107	tariximiz	O	 our history	
Sentence 107	va	O	 and	
Sentence 107	milliy	O	 national	
Sentence 107	qadriyatlarimizni	O	 our values	
Sentence 107	jahon	S-LOC	 world	
Sentence 107	hamjamiyatiga	S-PER	 to the community	
Sentence 107	tanitishga	O	 introduce	
Sentence 107	xizmat	O	 service	
Sentence 107	qiladigan	O	 doing	
Sentence 107	ijtimoiy	O	 social	
Sentence 107	loyihalar	O	 projects	
Sentence 107	to‘g‘risidagi	O	 about	
Sentence 107	axborotni	O	 information	
Sentence 107	ommaviy	B-ORG	 mass	
Sentence 107	axborot	I-ORG	 information	
Sentence 107	vositalari	E-ORG	 media	
Sentence 107	va	O	 and	
Sentence 107	internet	O	 internet	
Sentence 107	tarmog‘i	O	 network	
Sentence 107	orqali	O	 through	
Sentence 107	tarqatishni	O	 dissemination	
Sentence 107	bevosita	O	 direct	
Sentence 107	amalga	O	 implementation	
Sentence 107	oshiradi	O	 does	
Sentence 107	mazkur	O	 this	
Sentence 107	loyihalar	O	 projects	
Sentence 107	jarayonini	O	 process	
Sentence 107	yoritib	O	 covering	
Sentence 107	boradi	O	 goes	
Sentence 107	hamda	O	 and	
Sentence 107	ishtirok	O	 participation	
Sentence 107	etadi	O	 does	
Sentence 108	Yurtimizda	S-LOC	 in our country	
Sentence 108	yuz	O	 face	
Sentence 108	berayotgan	O	 happening	
Sentence 108	o‘zgarishlarni	O	 changes	
Sentence 108	dunyoga	S-LOC	 to the world	
Sentence 108	keng	O	 broad	
Sentence 108	tarqatish	O	 dissemination	
Sentence 108	jahonda	S-LOC	 in the world	
Sentence 108	sodir	O	 happening	
Sentence 108	bo‘layotgan	O	 taking place	
Sentence 108	voqea	O	 event	
Sentence 108	hodisalar	O	 incidents	
Sentence 108	haqida	O	 about	
Sentence 108	mamlakatimiz	S-LOC	 our country	
Sentence 108	aholisiga	S-PER	 to the population	
Sentence 108	tezkor	O	 rapid	
Sentence 108	axborot	O	 information	
Sentence 108	yetkazib	O	 delivering	
Sentence 108	berish	O	 giving	
Sentence 108	xorijdagi	O	 foreign	
Sentence 108	axborot	B-ORG	 information	
Sentence 108	agentliklari	E-ORG	 agencies	
Sentence 108	va	O	 and	
Sentence 108	boshqa	O	 other	
Sentence 108	ommaviy	B-ORG	 mass	
Sentence 108	axborot	I-ORG	 information	
Sentence 108	vositalari	E-ORG	 means	
Sentence 108	media	O	 media	
Sentence 108	tuzilmalar	O	 structures	
Sentence 108	bilan	O	 with	
Sentence 108	hamkorlikni	O	 cooperation	
Sentence 108	rivojlantirish	O	 development	
Sentence 108	sohasida	O	 in the field of	
Sentence 108	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 108	Respublikasining	E-LOC	 of the Republic	
Sentence 108	ichki	O	 internal	
Sentence 108	va	O	 and	
Sentence 108	tashqi	O	 external	
Sentence 108	siyosati	O	 politics	
Sentence 108	amalga	O	 carrying out	
Sentence 108	oshirilayotgan	O	 being implemented	
Sentence 108	keng	O	 large	
Sentence 108	miqyosli	O	 scale	
Sentence 108	islohotlar	O	 reforms	
Sentence 108	ijtimoiy	O	 social	
Sentence 108	iqtisodiy	O	 economic	
Sentence 108	o‘zgarishlar	O	 changes	
Sentence 108	va	O	 and	
Sentence 108	yangilanishlar	O	 updates	
Sentence 108	haqida	O	 about	
Sentence 108	matnli	O	 text	
Sentence 108	audio	O	 audio	
Sentence 108	va	O	 and	
Sentence 108	videomateriallar	O	 video materials	
Sentence 108	tayyorlaydi	O	 prepares	
Sentence 108	hamda	O	 and	
Sentence 108	ularni	O	 them	
Sentence 108	belgilangan	O	 designated	
Sentence 108	tartibda	O	 order	
Sentence 108	ommaviy	B-ORG	 mass	
Sentence 108	axborot	I-ORG	 information	
Sentence 108	vositalariga	E-ORG	 to the media	
Sentence 108	tarqatadi	O	 disseminates	
Sentence 108	mamlakatimizda	S-LOC	 in our country	
Sentence 108	olib	O	 carrying out	
Sentence 108	borilayotgan	O	 being conducted	
Sentence 108	islohotlar	O	 reforms	
Sentence 108	ulardan	O	 from them	
Sentence 108	ko‘zlangan	O	 intended	
Sentence 108	ezgu	O	 noble	
Sentence 108	maqsadlar	O	 goals	
Sentence 108	mohiyatini	O	 essence	
Sentence 108	ochib	O	 revealing	
Sentence 108	beradigan	O	 giving	
Sentence 108	matnli	O	 text	
Sentence 108	audio	O	 audio	
Sentence 108	va	O	 and	
Sentence 108	videomateriallarni	O	 video materials	
Sentence 108	o‘z	O	 own	
Sentence 108	rasmiy	O	 official	
Sentence 108	veb	O	 web	
Sentence 108	saytida	O	 on the site	
Sentence 108	e’lon	O	 announce	
Sentence 108	qilib	O	 making	
Sentence 108	boradi	O	 carries out	
Sentence 110	QAAning	O	 of QAA	
Sentence 110	vazifalari	O	 tasks	
Sentence 110	va	O	 and	
Sentence 110	funksiyalari	O	 functions	
Sentence 110	onta	O	 ten	
Sentence 111	Quyidagilar	O	 The following	
Sentence 111	QAAning	O	 of QAA	
Sentence 111	asosiy	O	 main	
Sentence 111	vazifalari	O	 tasks	
Sentence 111	va	O	 and	
Sentence 111	faoliyati	O	 activities	
Sentence 111	yo‘nalishlari	O	 directions	
Sentence 111	hisoblanadi	O	 are considered	
Sentence 111	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 111	Respublikasi	E-LOC	 Republic	
Sentence 111	qonunlari	O	 laws	
Sentence 111	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 111	Respublikasi	E-LOC	 Republic	
Sentence 111	Oliy	B-ORG	 Supreme	
Sentence 111	Majlisi	E-ORG	 Assembly	
Sentence 111	palatalarining	O	 of the chambers	
Sentence 111	qarorlari	O	 decisions	
Sentence 111	O‘zbekiston	B-ORG	 Uzbekistan	
Sentence 111	Respublikasi	E-ORG	 Republic	
Sentence 111	Prezidentining	S-PER	 of the President	
Sentence 111	farmonlari	O	 decrees	
Sentence 111	qarorlari	O	 decisions	
Sentence 111	farmoyishlari	O	 orders	
Sentence 111	rasmiy	O	 official	
Sentence 111	bayonotlari	O	 statements	
Sentence 111	nutq	O	 speech	
Sentence 111	va	O	 and	
Sentence 111	ma’ruzalarini	O	 speeches	
Sentence 111	Vazirlar	B-ORG	 Ministers	
Sentence 111	Mahkamasining	E-ORG	 of the Cabinet	
Sentence 111	qarorlari	O	 decisions	
Sentence 111	va	O	 and	
Sentence 111	farmoyishlarini	O	 orders	
Sentence 111	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 111	Respublikasi	E-LOC	 Republic	
Sentence 111	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 111	Kengesi	E-ORG	 Council	
Sentence 111	va	O	 and	
Sentence 111	Vazirlar	B-ORG	 Ministers	
Sentence 111	Kengashi	E-ORG	 Council	
Sentence 111	qabul	O	 accepted	
Sentence 111	qilgan	O	 made	
Sentence 111	hujjatlarni	O	 documents	
Sentence 111	ularning	O	 their	
Sentence 111	faoliyatiga	O	 activities	
Sentence 111	shuningdek	O	 as well as	
Sentence 111	mamlakatimiz	O	 our country	
Sentence 111	ijtimoiy	O	 social	
Sentence 111	siyosiy	O	 political	
Sentence 111	hayotiga	O	 life	
Sentence 111	oid	O	 related	
Sentence 111	axborotni	O	 information	
Sentence 111	tarqatish	O	 dissemination	
Sentence 111	fuqarolarning	S-PER	 citizens'	
Sentence 111	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 111	Respublikasi	E-LOC	 Republic	
Sentence 111	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 111	Kengesi	E-ORG	 Council	
Sentence 111	va	O	 and	
Sentence 111	Vazirlar	B-ORG	 Ministers	
Sentence 111	Kengashi	E-ORG	 Council	
Sentence 111	hamda	O	 and	
Sentence 111	boshqa	O	 other	
Sentence 111	hokimiyat	B-ORG	 authority	
Sentence 111	organlari	E-ORG	 bodies	
Sentence 111	faoliyati	O	 activities	
Sentence 111	haqida	O	 about	
Sentence 111	axborot	O	 information	
Sentence 111	olish	O	 receiving	
Sentence 111	huquqlarini	O	 rights	
Sentence 111	ta’minlash	O	 ensuring	
Sentence 111	axborot	O	 information	
Sentence 111	xurujlari	O	 attacks	
Sentence 111	va	O	 and	
Sentence 111	mafkuraviy	O	 ideological	
Sentence 111	tahdidlarning	O	 threats	
Sentence 111	oldini	O	 prevention	
Sentence 111	olishga	O	 to prevent	
Sentence 111	qaratilgan	O	 aimed	
Sentence 111	choralarni	O	 measures	
Sentence 111	amalga	O	 implementation	
Sentence 111	oshirishda	O	 in carrying out	
Sentence 111	davlat	B-ORG	 state	
Sentence 111	organlari	E-ORG	 bodies	
Sentence 111	va	O	 and	
Sentence 111	ularning	O	 their	
Sentence 111	axborot	O	 information	
Sentence 111	xizmatlari	O	 services	
Sentence 111	bilan	O	 with	
Sentence 111	yaqindan	O	 closely	
Sentence 111	hamkorlik	O	 cooperation	
Sentence 111	qilish	O	 doing	
Sentence 112	QAA	O	QAA	
Sentence 112	o‘ziga	O	 to itself	
Sentence 112	yuklangan	O	 assigned	
Sentence 112	vazifalarga	O	 to the tasks	
Sentence 112	muvofiq	O	 according	
Sentence 112	quyidagi	O	 the following	
Sentence 112	funksiyalarni	O	 functions	
Sentence 112	amalga	O	 carry out	
Sentence 112	oshiradi	O	 implements	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	qonunlari	O	 laws	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	Oliy	B-ORG	 Supreme	
Sentence 112	Majlisi	E-ORG	 Assembly	
Sentence 112	palatalarining	O	 of the chambers	
Sentence 112	qarorlari	O	 decisions	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	Prezidentining	S-PER	 of the President	
Sentence 112	farmonlari	O	 decrees	
Sentence 112	qarorlari	O	 decisions	
Sentence 112	farmoyishlari	O	 orders	
Sentence 112	rasmiy	O	 official	
Sentence 112	bayonotlari	O	 statements	
Sentence 112	nutq	O	 speech	
Sentence 112	va	O	 and	
Sentence 112	ma’ruzalarini	O	 speeches	
Sentence 112	Vazirlar	B-ORG	 Ministers	
Sentence 112	Mahkamasining	E-ORG	 of the Cabinet	
Sentence 112	qarorlari	O	 decisions	
Sentence 112	va	O	 and	
Sentence 112	farmoyishlarini	O	 orders	
Sentence 112	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 112	Kengesi	E-ORG	 Council	
Sentence 112	va	O	 and	
Sentence 112	Vazirlar	B-ORG	 Ministers	
Sentence 112	Kengashi	E-ORG	 Council	
Sentence 112	qabul	O	 acceptance	
Sentence 112	qilgan	O	 made	
Sentence 112	hujjatlarni	O	 documents	
Sentence 112	ularning	O	 their	
Sentence 112	faoliyatiga	O	 activities	
Sentence 112	shuningdek	O	 as well as	
Sentence 112	mamlakatimiz	O	 our country	
Sentence 112	ijtimoiy	O	 social	
Sentence 112	siyosiy	O	 political	
Sentence 112	hayotiga	O	 life	
Sentence 112	oid	O	 related to	
Sentence 112	axborotni	O	 information	
Sentence 112	tarqatish	O	 dissemination	
Sentence 112	sohasida	O	 in the field of	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	qonunlari	O	 laws	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	Oliy	B-ORG	 Supreme	
Sentence 112	Majlisi	E-ORG	 Assembly	
Sentence 112	palatalarining	O	 of the chambers	
Sentence 112	qarorlari	O	 decisions	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	Prezidentining	S-PER	 of the President	
Sentence 112	farmonlari	O	 decrees	
Sentence 112	qarorlari	O	 decisions	
Sentence 112	farmoyishlari	O	 orders	
Sentence 112	rasmiy	O	 official	
Sentence 112	bayonotlari	O	 statements	
Sentence 112	nutq	O	 speech	
Sentence 112	va	O	 and	
Sentence 112	ma’ruzalarini	O	 speeches	
Sentence 112	Vazirlar	B-ORG	 Ministers	
Sentence 112	Mahkamasining	E-ORG	 of the Cabinet	
Sentence 112	qarorlari	O	 decisions	
Sentence 112	va	O	 and	
Sentence 112	farmoyishlarini	O	 orders	
Sentence 112	Qoraqalpog‘iston	S-LOC	 Karakalpakstan	
Sentence 112	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 112	Kengesi	E-ORG	 Council	
Sentence 112	va	O	 and	
Sentence 112	Vazirlar	B-ORG	 Ministers	
Sentence 112	Kengashi	E-ORG	 Council	
Sentence 112	qabul	O	 acceptance	
Sentence 112	qilgan	O	 made	
Sentence 112	hujjatlarni	O	 documents	
Sentence 112	o‘z	O	 own	
Sentence 112	rasmiy	O	 official	
Sentence 112	veb	O	 web	
Sentence 112	saytida	O	 on the site	
Sentence 112	e’lon	O	 announcement	
Sentence 112	qiladi	O	 does	
Sentence 112	belgilangan	O	 designated	
Sentence 112	tartibda	O	 order	
Sentence 112	ommaviy	O	 mass	
Sentence 112	axborot	O	 information	
Sentence 112	vositalariga	O	 to the media	
Sentence 112	yetkazadi	O	 delivers	
Sentence 112	O‘zbekiston	B-LOC	 Uzbekistan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	va	O	 and	
Sentence 112	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 112	Respublikasi	E-LOC	 Republic	
Sentence 112	ijtimoiy	O	 social	
Sentence 112	siyosiy	O	 political	
Sentence 112	hayotida	O	 in life	
Sentence 112	ro‘y	O	 occurring	
Sentence 112	berayotgan	O	 happening	
Sentence 112	o‘zgarishlar	O	 changes	
Sentence 112	haqida	O	 about	
Sentence 112	axborotni	O	 information	
Sentence 112	ijtimoiy	O	 social	
Sentence 112	hayotning	O	 of life	
Sentence 112	barcha	O	 all	
Sentence 112	sohalaridagi	O	 in the fields of	
Sentence 112	yangiliklarni	O	 news	
Sentence 112	qoraqalpoq	O	 Karakalpak	
Sentence 112	va	O	 and	
Sentence 112	boshqa	O	 other	
Sentence 112	tillarda	O	 in languages	
Sentence 112	tayyorlaydi	O	 prepares	
Sentence 112	va	O	 and	
Sentence 112	o‘z	O	 own	
Sentence 112	rasmiy	O	 official	
Sentence 112	veb	O	 web	
Sentence 112	saytida	O	 on the site	
Sentence 112	e’lon	O	 announcement	
Sentence 112	qiladi	O	 does	
Sentence 112	belgilangan	O	 designated	
Sentence 112	tartibda	O	 order	
Sentence 112	ommaviy	B-ORG	 mass	
Sentence 112	axborot	I-ORG	 information	
Sentence 112	vositalariga	E-ORG	 to the media	
Sentence 112	yetkazib	O	 delivers	
Sentence 112	beradi	O	 gives	
Sentence 113	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 113	Respublikasi	E-LOC	 Republic	
Sentence 113	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 113	Kengesi	E-ORG	 Council	
Sentence 113	va	O	 and	
Sentence 113	Vazirlar	B-ORG	 Ministers	
Sentence 113	Kengashi	E-ORG	 Council	
Sentence 113	faoliyati	O	 activity	
Sentence 113	haqida	O	 about	
Sentence 113	matnli	O	based	
Sentence 113	audio	O	 audio	
Sentence 113	va	O	 and	
Sentence 113	videomateriallar	O	 video materials	
Sentence 113	tayyorlaydi	O	 prepares	
Sentence 113	ularni	O	 them	
Sentence 113	o‘z	O	 own	
Sentence 113	rasmiy	O	 official	
Sentence 113	veb	O	 web	
Sentence 113	saytida	O	 on the website	
Sentence 113	e’lon	O	 announce	
Sentence 113	qiladi	O	 does	
Sentence 113	hamda	O	 and	
Sentence 113	belgilangan	O	 designated	
Sentence 113	tartibda	O	 order	
Sentence 113	ommaviy	O	 mass	
Sentence 113	axborot	O	 information	
Sentence 113	vositalariga	O	 to the media	
Sentence 113	yetkazib	O	 delivering	
Sentence 113	beradi	O	 gives	
Sentence 114	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 114	Respublikasi	E-LOC	 Republic	
Sentence 114	fuqarolarning	S-PER	 citizens'	
Sentence 114	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 114	Kengesi	E-ORG	 Council	
Sentence 114	va	O	 and	
Sentence 114	Vazirlar	B-ORG	 Ministers	
Sentence 114	Kengashi	E-ORG	 Council	
Sentence 114	hamda	O	 and	
Sentence 114	boshqa	O	 other	
Sentence 114	davlat	B-ORG	 state	
Sentence 114	organlari	E-ORG	 bodies	
Sentence 114	faoliyati	O	 activities	
Sentence 114	haqida	O	 about	
Sentence 114	axborot	O	 information	
Sentence 114	olish	O	 receiving	
Sentence 114	huquqlarini	O	 rights	
Sentence 114	ta’minlash	O	 ensure	
Sentence 114	sohasida	O	 in the field of	
Sentence 114	Qoraqalpog‘iston	B-LOC	 Karakalpakstan	
Sentence 114	Respublikasi	E-LOC	 Republic	
Sentence 114	Jo‘qorg‘i	B-ORG	 Supreme	
Sentence 114	Kengesi	E-ORG	 Council	
Sentence 114	va	O	 and	
Sentence 114	Vazirlar	B-ORG	 Ministers	
Sentence 114	Kengashi	E-ORG	 Council	
Sentence 114	hamda	O	 and	
Sentence 114	boshqa	O	 other	
Sentence 114	hokimiyat	B-ORG	 authority	
Sentence 114	organlari	E-ORG	 bodies	
Sentence 114	faoliyati	O	 activity	
Sentence 114	to‘g‘risida	O	 about	
Sentence 114	aholiga	O	 to the population	
Sentence 114	muntazam	O	 regularly	
Sentence 114	ravishda	O	 in a manner	
Sentence 114	ishonchli	O	 reliable	
Sentence 114	ma’lumotlarni	O	 information	
Sentence 114	yetkazib	O	 deliver	
Sentence 114	turadi	O	 stands	
Sentence 114	o‘z	O	 own	
Sentence 114	rasmiy	O	 official	
Sentence 114	veb	O	 web	
Sentence 114	saytida	O	 on the website	
Sentence 114	davlat	B-ORG	 state	
Sentence 114	organlari	E-ORG	 bodies	
Sentence 114	faoliyati	O	 activities	
Sentence 114	to‘g‘risidagi	O	 regarding	
Sentence 114	ma’lumotlar	O	 information	
Sentence 114	doimiy	O	 constantly	
Sentence 114	yangilanib	O	 updated	
Sentence 114	borilishini	O	 going on	
Sentence 114	ta’minlaydi	O	 ensures	
Sentence 114	davlat	B-ORG	 state	
Sentence 114	organlari	E-ORG	 bodies	
Sentence 114	faoliyati	O	 activities	
Sentence 114	mamlakat	S-LOC	 country	
Sentence 114	ichki	O	 internal	
Sentence 114	va	O	 and	
Sentence 114	tashqi	O	 external	
Sentence 114	siyosati	O	 politics	
Sentence 114	haqida	O	 about	
Sentence 114	axborot	O	 information	
Sentence 114	tarqatish	O	 dissemination	
Sentence 114	orqali	O	 through	
Sentence 114	fuqarolarning	S-PER	 citizens'	
Sentence 114	hokimiyat	B-ORG	 authority	
Sentence 114	organlari	E-ORG	 bodies	
Sentence 114	faoliyati	O	 activities	
Sentence 114	mamlakat	S-LOC	 country	
Sentence 114	ichki	O	 internal	
Sentence 114	va	O	 and	
Sentence 114	tashqi	O	 external	
Sentence 114	siyosati	O	 politics	
Sentence 114	haqida	O	 about	
Sentence 114	axborot	O	 information	
Sentence 114	olish	O	 receiving	
Sentence 114	huquqlarini	O	 rights	
Sentence 114	ta’minlaydi	O	 ensures	
Sentence 115	Axborot	O	 information	
Sentence 115	xurujlari	O	 attacks	
Sentence 115	va	O	 and	
Sentence 115	mafkuraviy	O	 ideological	
Sentence 115	tahdidlarning	O	 threats'	
Sentence 115	oldini	O	 prevention	
Sentence 115	olishga	O	 to prevent	
Sentence 115	qaratilgan	O	 aimed	
Sentence 115	choralarni	O	 measures	
Sentence 115	amalga	O	 carry out	
Sentence 115	oshirishda	O	 in carrying out	
Sentence 115	davlat	B-ORG	 state	
Sentence 115	organlari	E-ORG	 bodies	
Sentence 115	va	O	 and	
Sentence 115	ularning	O	 their	
Sentence 115	axborot	O	 information	
Sentence 115	xizmatlari	O	 services	
Sentence 115	bilan	O	 with	
Sentence 115	yaqindan	O	 closely	
Sentence 115	hamkorlik	O	 cooperation	
Sentence 115	qilish	O	 to do	
Sentence 115	sohasida	O	 in the field of	
Sentence 115	jamiyatda	S-PER	 in society	
Sentence 115	qizg‘in	O	 heated	
Sentence 115	muhokamalarga	O	 discussions	
Sentence 115	sabab	O	 cause	
Sentence 115	bo‘layotgan	O	 happening	
Sentence 115	voqealarning	O	 events'	
Sentence 115	mohiyati	O	 essence	
Sentence 115	bo‘yicha	O	 regarding	
Sentence 115	fuqarolarda	S-PER	 among citizens	
Sentence 115	xolis	O	 impartial	
Sentence 115	fikrni	O	 opinion	
Sentence 115	shakllantirish	O	 formation	
Sentence 115	hamda	O	 and	
Sentence 115	noto‘g‘ri	O	 incorrect	
Sentence 115	ma’lumotlardan	O	 from information	
Sentence 115	buzg‘unchi	O	 destructive	
Sentence 115	va	O	 and	
Sentence 115	boshqa	O	 other	
Sentence 115	g‘ayriqonuniy	O	 illegal	
Sentence 115	maqsadlarda	O	 purposes	
Sentence 115	foydalanish	O	 use	
Sentence 115	imkoniyatini	O	 opportunity	
Sentence 115	bartaraf	O	 eliminate	
Sentence 115	etish	O	 to do	
Sentence 115	uchun	O	 in order to	
Sentence 115	aholini	S-PER	 population	
Sentence 115	bunday	O	 such	
Sentence 115	hodisalar	O	 incidents	
Sentence 115	haqida	O	 about	
Sentence 115	o‘z	O	 own	
Sentence 115	vaqtida	O	 in time	
Sentence 115	xabardor	O	 informed	
Sentence 115	qiladi	O	 does	
Sentence 115	xolis	O	 impartial	
Sentence 115	ishonchli	O	 reliable	
Sentence 115	axborot	O	 information	
Sentence 115	tarqatish	O	 dissemination	
Sentence 115	orqali	O	 through	
Sentence 115	axborot	O	 information	
Sentence 115	xurujlari	O	 attacks	
Sentence 115	va	O	 and	
Sentence 115	mafkuraviy	O	 ideological	
Sentence 115	tahdidlarning	O	 threats	
Sentence 115	oldini	O	 prevention	
Sentence 115	olishga	O	 to prevent	
Sentence 115	qaratilgan	O	 aimed	
Sentence 115	choralarni	O	 measures	
Sentence 115	amalga	O	 implementation	
Sentence 115	oshiradi	O	 carries out	
Sentence 115	keng	O	 broad	
Sentence 115	ommaga	O	 public	
Sentence 115	ishonchli	O	 reliable	
Sentence 115	ma’lumot	O	 information	
Sentence 115	tarqatish	O	 dissemination	
Sentence 115	maqsadida	O	 for the purpose of	
Sentence 115	davlat	B-ORG	 state	
Sentence 115	organlaridan	E-ORG	 from the bodies	
Sentence 115	rahbarlari	S-PER	 leaders	
Sentence 115	va	O	 and	
Sentence 115	axborot	O	 information	
Sentence 115	xizmatlari	O	 services	
Sentence 115	bilan	O	 with	
Sentence 115	hamkorlik	O	 cooperation	
Sentence 115	o‘rnatadi	O	 establishes	
